uniqueID,A / B Otic,condition,rating,date,usefulCount
121418,Geodon,Bipolar Disorde,1,3-Feb-16,2
139697,Geodon,Osteoarthritis,7,1-Feb-17,5
103780,Geodon,Birth Control,2,11-Apr-15,11
43295,Geodon,Pain,1,9-Mar-17,6
76256,Geodon,COPD,6,7-May-16,32
175567,Geodon,Upper Respiratory Tract Infection,5,11-Mar-15,12
147990,Geodon,Birth Control,1,23-May-16,2
28321,Geodon,Depression,10,8-Nov-14,56
89112,Geodon,High Cholesterol,10,6-Jul-14,17
199790,Geodon,Smoking Cessation,10,3-Sep-16,31
137756,Geodon,Rheumatoid Arthritis,9,22-Oct-13,67
90254,Geodon,Pain,7,24-Jul-11,5
202018,Geodon,Acne,9,24-Oct-16,19
75288,Geodon,Anxiety,10,19-Apr-17,66
210684,Geodon,Insomnia,1,8-Dec-16,27
209431,Geodon,Migraine,10,23-Nov-10,11
88600,Geodon,Bowel Preparation,10,21-Aug-17,2
128405,Geodon,Weight Loss,10,14-Sep-15,12
209997,Geodon,"Diabetes, Type 2",9,1-Sep-12,30
131961,Geodon,Obsessive Compulsive Disorde,10,26-Nov-09,41
166384,Geodon,Birth Control,10,12-Nov-16,8
218468,Geodon,Bacterial Infection,8,16-Oct-08,45
149247,Geodon,Birth Control,9,12-Apr-15,4
175170,Geodon,"Constipation, Drug Induced",9,2-Feb-10,32
72766,Geodon,Birth Control,8,22-Aug-15,5
17906,Geodon,Birth Control,10,18-Feb-13,11
189062,Geodon,High Blood Pressure,8,10-Sep-08,57
54228,Geodon,"Constipation, Drug Induced",8,12-Sep-16,18
86575,Geodon,"Diabetes, Type 2",9,25-Feb-15,63
68279,Geodon,Emergency Contraception,6,29-Nov-14,21
176746,Geodon,Light Anesthesia,9,1-Apr-08,11
213494,Geodon,HIV Infection,10,2-Apr-14,20
133070,Geodon,Birth Control,10,17-Dec-15,5
201437,Geodon,Depression,1,16-Jun-15,35
218832,Geodon,Migraine Prevention,8,1-Mar-17,4
163319,Geodon,Allergic Reactions,7,4-Jun-10,36
49042,Geodon,Birth Control,2,7-Sep-16,2
139115,Geodon,Weight Loss,10,7-Jan-09,12
17554,Geodon,Birth Control,6,13-Nov-16,2
103320,Geodon,Osteoarthritis,5,3-Nov-17,0
103104,Geodon,GERD,10,29-May-09,88
31417,Geodon,Vaginal Yeast Infection,1,23-Jun-16,3
98269,Geodon,Birth Control,9,1-Jun-15,4
28538,Geodon,Depression,8,15-Sep-11,13
172062,Geodon,Irritable Bowel Syndrome,7,19-Jul-11,35
157090,Geodon,Acne,10,25-May-17,3
221966,Geodon,Oral Thrush,9,22-Jun-16,14
136266,Geodon,Post Traumatic Stress Disorde,8,26-Nov-17,2
141769,Geodon,Depression,10,14-Jul-11,30
189140,Geodon,Chronic Pain,10,16-Dec-16,14
82942,Geodon,Generalized Anxiety Disorde,6,28-Nov-15,22
177095,Geodon,Sedation,9,16-Dec-08,104
104527,Geodon,Birth Control,8,28-Aug-11,3
97170,Geodon,Insomnia,8,26-Jun-12,35
119015,Geodon,Depression,5,18-Sep-10,27
94097,Geodon,Major Depressive Disorde,7,17-Jan-16,14
105106,Gianvi,High Cholesterol,9,20-Apr-17,0
122599,Gianvi,"Constipation, Chronic",2,8-Apr-16,48
95196,Gianvi,ADHD,5,13-Apr-15,46
137056,Gianvi,Acne,10,1-Dec-15,3
200185,Gianvi,Smoking Cessation,10,14-Jan-15,36
44187,Gianvi,Acne,9,17-Jul-11,38
28001,Gianvi,Anxiety,10,4-Apr-16,55
25452,Gianvi,Androgenetic Alopecia,7,28-Aug-17,10
197318,Gianvi,Social Anxiety Disorde,3,27-Jul-12,12
231962,Gianvi,Insomnia,8,5-Oct-10,13
149864,Gianvi,Head Lice,3,29-Jun-16,0
192475,Gianvi,Menstrual Disorders,8,4-Jan-14,10
158109,Gianvi,Bipolar Disorde,3,3-Jul-16,7
177468,Gianvi,Depression,9,23-Apr-16,58
27146,Gianvi,Head Lice,1,6-Feb-17,7
210292,Gianvi,Constipation,10,2-Feb-15,18
111960,Gianvi,Neuropathic Pain,1,3-Nov-17,2
72652,Gianvi,Birth Control,9,14-Sep-15,8
104349,Gianvi,Birth Control,1,9-Aug-12,15
98727,Gianvi,Birth Control,9,8-Nov-13,2
31493,Gianvi,Vaginal Yeast Infection,1,25-May-16,4
39997,Gianvi,Obesity,1,4-Jul-15,17
191489,Gianvi,ADHD,1,11-Oct-15,32
15966,Gianvi,Birth Control,3,15-Jul-16,6
177045,Gianvi,Sedation,8,18-May-10,45
38542,Gianvi,Birth Control,1,15-Jun-17,3
30177,Gianvi,Anxiety,8,8-May-15,37
49717,Gianvi,Birth Control,5,4-Jun-15,0
112132,Gianvi,Bipolar Disorde,1,22-Apr-17,14
86599,Gianvi,"Diabetes, Type 2",8,10-Nov-14,77
53251,Gianvi,High Cholesterol,7,25-Jun-13,121
24004,Gianvi,Acne,10,21-Nov-16,15
88224,Gianvi,Heart Attack,7,30-Dec-13,7
191009,Gianvi,Irritable Bowel Syndrome,10,15-Feb-10,43
179489,Gianvi,Bipolar Disorde,4,22-Feb-09,29
188702,Gianvi,Birth Control,8,15-Dec-15,4
92616,Gianvi,"Nausea/Vomiting, Postoperative",8,28-Nov-11,5
100499,Gianvi,Birth Control,6,2-Apr-13,1
77925,Gianvi,"Burns, External",2,27-Sep-15,14
61115,Gianvi,Irritable Bowel Syndrome,9,8-Sep-08,170
34547,Gianvi,Acne,8,26-Sep-17,7
231073,Gianvi,ibromyalgia,8,20-Sep-09,54
190084,Gianvi,Depression,10,29-Nov-11,41
31293,Gildess Fe 1 / 20,Vaginal Yeast Infection,2,11-Aug-16,3
66034,Gildess Fe 1 / 20,Migraine Prevention,9,28-Oct-14,46
205973,Gildess Fe 1 / 20,Anxiety,9,22-May-09,49
182037,Gildess Fe 1 / 20,Muscle Spasm,10,16-Sep-16,19
3668,Gildess Fe 1 / 20,moterol),10,24-Nov-12,21
85142,Gildess Fe 1 / 20,Endometriosis,1,14-Oct-15,4
66137,Gildess Fe 1 / 20,Migraine Prevention,9,10-Apr-11,21
195948,Gildess Fe 1 / 20,Depression,7,22-Jun-15,26
101949,Gildess Fe 1 / 20,"Onychomycosis, Toenail",6,9-Dec-15,12
191364,Gildess Fe 1 / 20,Binge Eating Disorde,9,23-Jan-17,44
6447,Gildess Fe 1 / 20,Birth Control,6,9-Jan-10,3
4368,Gildess Fe 1 / 20,Weight Loss,10,22-Mar-17,27
69231,Gildess Fe 1 / 20,Pain,1,8-Dec-09,17
207466,Gildess Fe 1 / 20,Bowel Preparation,10,7-Oct-16,13
39145,Gildess Fe 1 / 20,Weight Loss,9,11-May-17,19
38079,Gildess Fe 1 / 20,Hereditary Angioedema,10,17-Sep-13,1
25313,Gildess Fe 1 / 20,Pain,10,25-Apr-15,22
49577,Gildess Fe 1 / 20,Birth Control,10,25-Oct-15,1
8230,Gildess Fe 1 / 20,Insomnia,10,12-Aug-16,16
178064,Gildess Fe 1 / 20,Generalized Anxiety Disorde,8,18-Jan-12,73
190653,Gildess Fe 1 / 20,Overactive Bladde,8,3-Dec-14,27
61391,Gildess Fe 1 / 20,Oophorectomy,1,16-Jul-09,31
75987,Gildess Fe 1 / 20,COPD,10,28-May-13,45
99348,Gildess Fe 1 / 20,Insomnia,9,4-May-15,80
140919,Gildess Fe 1 / 20,Generalized Anxiety Disorde,10,27-Dec-15,67
189516,Gildess Fe 1 / 20,Pain,10,1-Aug-10,8
59681,Gildess Fe 1 / 20,Birth Control,3,19-Dec-16,3
128706,Gildess Fe 1 / 20,Weight Loss,10,25-Apr-15,16
191358,Gildess Fe 1 / 20,Binge Eating Disorde,10,4-Feb-17,53
111162,Gildess Fe 1 / 20,Hepatitis C,10,27-Feb-17,30
112456,Gildess Fe 1 / 20,Thrombocythemia,8,3-May-17,5
176998,Gildess Fe 1 / 20,Sedation,10,27-Jan-15,35
226223,Gildess Fe 1 / 20,Birth Control,9,14-Sep-15,1
128354,Gildess Fe 1 / 20,Weight Loss,6,19-Nov-15,2
155354,Gildess Fe 1 / 20,Bacterial Vaginitis,6,4-Sep-15,6
32095,Gildess Fe 1 / 20,Depression,10,12-Jan-15,42
48288,Gildess Fe 1 / 20,Non-Small Cell Lung Cance,10,2-Feb-12,223
17667,Gildess Fe 1 / 20,Birth Control,7,3-Jan-16,2
80890,Gildess Fe 1 / 20,Cough,1,1-May-16,7
146432,Gildess Fe 1 / 20,Opiate Dependence,9,3-Mar-08,33
231966,Gildess Fe 1 / 20,Depression,10,24-Sep-10,68
221269,Gildess Fe 1 / 20,Hyperhidrosis,9,15-Apr-11,3
81405,Gildess Fe 1 / 20,Menstrual Disorders,8,4-Jan-14,10
25177,Gildess Fe 1 / 20,High Blood Pressure,10,3-Jun-10,109
97419,Gildess Fe 1 / 20,Depression,7,20-Feb-17,57
211557,Gildess Fe 1 / 20,Smoking Cessation,4,26-Nov-16,1
170094,Gildess Fe 1 / 20,Insomnia,5,21-May-17,22
198084,Gildess Fe 1 / 20,High Blood Pressure,8,15-Feb-10,26
60776,Gildess Fe 1 / 20,Bowel Preparation,5,13-Apr-16,19
146114,Gildess Fe 1 / 20,Opiate Dependence,3,24-Jun-13,39
224460,Gildess Fe 1 / 20,Major Depressive Disorde,9,29-Nov-17,1
155091,Gildess Fe 1.5 / 30,Bacterial Vaginitis,5,15-Jun-16,8
94421,Gildess Fe 1.5 / 30,Pain,8,30-Sep-09,102
103410,Gildess Fe 1.5 / 30,Rheumatoid Arthritis,9,7-Apr-08,94
194013,Gildess Fe 1.5 / 30,Pain,10,23-Jan-13,57
3847,Gildess Fe 1.5 / 30,Upper Respiratory Tract Infection,10,26-Apr-12,9
229904,Gildess Fe 1.5 / 30,Insomnia,6,10-Dec-15,4
14425,Gildess Fe 1.5 / 30,Opiate Dependence,8,6-Jul-10,28
55964,Gildess Fe 1.5 / 30,Depression,2,22-Apr-09,29
41105,Gildess Fe 1.5 / 30,Chronic Pain,9,4-Aug-13,13
191705,Gilenya,ADHD,10,14-Aug-11,7
195700,Gilenya,Cold Sores,6,22-Jul-13,27
63002,Gilenya,Menorrhagia,10,16-Sep-16,19
220427,Gilenya,Abnormal Uterine Bleeding,5,20-Jan-12,15
67670,Gilenya,Emergency Contraception,3,3-Aug-17,2
184121,Gilenya,Anxiety,2,3-Oct-16,49
213546,Gilenya,Vaginal Yeast Infection,10,4-Oct-17,1
13596,Gilenya,Narcolepsy,9,7-Aug-11,7
134030,Gilenya,Gouty Arthritis,10,3-Nov-17,3
163820,Gilenya,Depression,8,3-Sep-09,70
87668,Gilenya,Edema,9,18-Sep-09,54
202475,Gilenya,Mania,10,28-Nov-14,22
188174,Gilenya,Chronic Pain,8,23-Aug-17,12
110178,Gilenya,Birth Control,10,29-Mar-16,6
212842,Gilenya,Hepatitis C,10,21-Apr-17,32
138642,Gilenya,Weight Loss,8,22-Mar-12,10
99858,Gilenya,Bowel Preparation,7,22-Mar-16,7
1396,Ginger,Migraine,10,14-Dec-09,4
181369,Ginseng,Anxiety and Stress,3,28-Oct-15,35
10080,Glatiramer,Birth Control,10,6-Nov-12,15
1326,Glatiramer,Migraine,9,19-Jun-13,7
112921,Glatiramer,Constipation,10,22-May-17,11
9847,Glatiramer,Birth Control,10,14-Jan-15,16
193210,Glatiramer,Muscle Spasm,7,10-Jul-17,5
211856,Glatiramer,Bipolar Disorde,9,7-Jun-16,38
218974,Glatiramer,Hyperekplexia,10,16-Sep-11,16
110162,Glatiramer,Birth Control,2,2-Apr-16,7
32902,Glatiramer,Abnormal Uterine Bleeding,1,15-Nov-16,7
134267,Glatiramer,Asthma,10,19-Jul-16,42
141305,Glatiramer,Generalized Anxiety Disorde,10,3-Dec-14,79
76911,Glatiramer,Obesity,9,30-May-15,39
113400,Glatiramer,Constipation,5,25-Apr-15,13
176409,Glatiramer,Cervical Dystonia,6,9-Jul-15,4
158805,Glatiramer,ADHD,2,8-Jul-09,13
26895,Glatiramer,"Diabetes, Type 2",10,22-Jun-16,26
210303,Glatiramer,"Constipation, Chronic",10,29-Nov-14,57
42639,Glatiramer,ADHD,8,13-Jan-11,21
103331,Glatiramer,Rheumatoid Arthritis,10,20-Mar-17,27
98210,Glatiramer,Birth Control,1,29-Jun-15,2
112072,Glatiramer,Anxiety,9,5-Aug-17,41
16745,Glatiramer,Birth Control,1,16-Jul-09,18
101726,Glatiramer,Opiate Withdrawal,10,18-Jan-13,315
60213,Glatiramer,Birth Control,10,7-Mar-12,2
200618,Glatiramer,Smoking Cessation,9,20-Jul-09,8
136819,Glatiramer,Acne,1,11-Sep-17,3
13975,Glatiramer,"Diabetes, Type 2",8,8-Mar-14,72
137577,Gleevec,Dry Eye Disease,1,23-Aug-16,23
115894,Gleevec,Bipolar Disorde,7,24-May-15,12
186428,Gleevec,Depression,8,11-Apr-11,11
3822,Gleevec,Headache,5,7-Feb-09,11
125897,Gleevec,Depression,9,9-Oct-15,51
116880,Gleevec,Bipolar Disorde,9,18-Dec-12,40
86890,Glimepiride,Bipolar Disorde,9,5-Dec-17,0
140859,Glimepiride,Generalized Anxiety Disorde,9,8-Apr-16,8
228319,Glimepiride,Pain,5,31-May-16,24
95439,Glimepiride,Psoriatic Arthritis,10,12-Apr-16,14
134277,Glimepiride,Postherpetic Neuralgia,1,2-May-17,14
101984,Glimepiride / rosiglitazone,Insomnia,9,15-Dec-13,119
135312,Glipizide,Influenza,3,9-Feb-17,9
52217,Glipizide,6</span> users found this comment helpful.,10,10-Jul-10,6
72648,Glipizide,Birth Control,8,15-Sep-15,4
230594,Glipizide,Endometriosis,8,1-Oct-11,15
202164,Glipizide,Acne,8,7-May-15,7
102266,Glipizide,Acne,10,6-Jul-17,7
174169,Glipizide,Anxiety,10,6-Aug-10,61
31015,GlipiZIDE XL,Vaginal Yeast Infection,1,18-Mar-17,6
210746,Glucophage,Anxiety,1,7-Jan-17,24
184725,Glucophage,"Diabetes, Type 2",10,22-Apr-16,24
142218,Glucophage,Birth Control,3,16-Nov-17,0
220766,Glucophage,Birth Control,8,5-Feb-10,21
30134,Glucophage,Periodic Limb Movement Disorde,10,5-Aug-14,43
55652,Glucophage,Depression,4,2-Jan-17,6
104939,Glucophage,Birth Control,6,31-Aug-09,21
224233,Glucophage,Underactive Thyroid,7,5-Jan-17,14
202456,Glucophage,Bipolar Disorde,10,5-Jun-15,68
120529,Glucophage XR,"Diabetes, Type 2",7,16-Jun-15,9
189790,Glucophage XR,Light Sedation,1,13-Sep-13,20
86200,Glucose,Bowel Preparation,10,27-Apr-15,54
108228,Glucotrol,Obesity,9,13-Aug-15,5
208351,Glucotrol,Influenza,2,22-Feb-15,27
61856,Glyburide,Anxiety and Stress,8,29-Aug-15,56
137180,Glyburide,Acne,9,7-Apr-15,6
40348,Glyburide,ibromyalgia,9,25-Sep-12,90
182626,Glyburide / metformin,Postmenopausal Symptoms,2,26-Jul-15,25
83039,Glycerin,Depression,2,3-Mar-15,20
221859,Glycerin,Psychosis,9,21-Feb-16,19
96274,Glycerin,Anxiety and Stress,10,18-Mar-11,21
134004,Glyxambi,Skin and Structure Infection,10,7-Oct-17,0
20515,Glyxambi,Seizures,1,23-May-12,45
212888,Gold sodium thiomalate,Muscle Spasm,8,24-Oct-16,23
55401,Golimumab,Obesity,5,20-Oct-15,16
221273,Golimumab,Hyperhidrosis,9,22-Feb-11,4
80103,Golimumab,Cough,1,16-Sep-16,27
229789,Golimumab,Dermatitis,10,14-Jun-13,0
158969,Golimumab,Birth Control,5,17-Sep-16,5
163454,Golimumab,ADHD,8,11-Apr-17,4
64434,Golimumab,Post Traumatic Stress Disorde,10,19-Jun-16,64
67881,Golimumab,Emergency Contraception,10,26-Jul-16,11
74224,Golimumab,Menstrual Disorders,10,8-Jan-11,12
55349,Golimumab,Weight Loss,10,26-Jan-14,82
58413,Golimumab,"COPD, Maintenance",8,21-Feb-12,41
45633,Golimumab,Depression,10,3-Feb-13,91
168652,Golimumab,Depression,3,30-Aug-16,19
186199,Golimumab,Depression,9,9-Sep-13,51
104096,Golimumab,Birth Control,10,9-Oct-13,12
161304,Golimumab,Acne,5,28-Jul-16,5
120646,Golimumab,Irritable Bowel Syndrome,8,10-Nov-15,20
212428,GoLYTELY,Urinary Incontinence,9,6-Sep-10,37
148695,GoLYTELY,Abnormal Uterine Bleeding,4,6-Jul-16,18
38291,GoLYTELY,Cough and Nasal Congestion,10,2-Dec-10,6
231926,GoLYTELY,Depression,10,18-Dec-10,60
155745,GoLYTELY,Bacterial Infection,1,19-May-12,12
200141,GoLYTELY,Smoking Cessation,10,10-Jun-15,46
173583,GoLYTELY,Myasthenia Gravis,7,1-Sep-09,61
47644,GoLYTELY,Pain,7,28-Jan-12,6
127758,GoLYTELY,Obesity,8,14-Feb-17,8
190841,GoLYTELY,Endometriosis,9,12-Jul-15,11
128249,Gonal-f,Weight Loss,4,11-Feb-16,8
120699,Goody's Extra-Strength Headache Powders,Irritable Bowel Syndrome,9,11-Jun-14,105
61940,Goody's Extra-Strength Headache Powders,Generalized Anxiety Disorde,10,25-Jun-15,88
218292,Goserelin,Bacterial Infection,10,9-Dec-14,19
55508,Goserelin,Primary Immunodeficiency Syndrome,2,11-Aug-17,0
39283,Goserelin,Obesity,7,9-Mar-17,26
198738,Goserelin,Birth Control,1,23-Feb-17,10
181393,Goserelin,Anxiety and Stress,10,5-Jun-15,340
200767,Goserelin,Smoking Cessation,10,27-Dec-08,13
72566,Goserelin,Restless Legs Syndrome,9,27-Jan-10,18
205124,Goserelin,HIV Infection,9,24-Nov-12,6
169250,Goserelin,Pseudotumor Cerebri,2,9-Jun-15,17
60259,Gralise,Birth Control,10,2-Dec-11,1
92648,Gralise,Gastroenteritis,10,3-Jun-16,4
47427,Granulex,Pain,10,19-Mar-17,6
215487,Griseofulvin,Birth Control,1,30-Jul-17,3
139985,Gris-PEG,Hemorrhoids,9,13-Sep-11,13
79137,Guaifenesin,Emergency Contraception,1,19-Oct-16,3
5544,Guaifenesin,Migraine,10,27-Nov-13,8
148355,Guaifenesin,Abnormal Uterine Bleeding,1,5-Oct-17,1
105370,Guaifenesin,Trigeminal Neuralgia,10,19-Jun-11,41
213364,Guaifenesin,Shift Work Sleep Disorde,9,17-Sep-10,84
223569,Guaifenesin,Insomnia,1,21-Sep-15,19
55461,Guaifenesin,Obesity,10,20-Aug-13,110
206804,Guaifenesin,Acne,10,15-Nov-15,21
88612,Guaifenesin,Bowel Preparation,9,20-May-17,8
143740,Guaifenesin,Birth Control,5,22-Oct-16,1
60219,Guaifenesin,Birth Control,9,24-Feb-12,1
61802,Guaifenesin,Anxiety and Stress,10,19-Dec-15,18
206396,Guaifenesin,"Ulcerative Colitis, Active",3,12-Sep-11,1
22233,Guaifenesin,Muscle Spasm,7,17-Nov-13,59
8681,Guaifenesin,Insomnia,1,16-Sep-09,5
193728,Guaifenesin,Pain,6,18-Apr-17,11
150751,Guaifenesin,Acne,9,23-Jun-14,4
12643,Guaifenesin,Keratoconjunctivitis Sicca,10,13-Jul-13,47
37068,Guaifenesin,Alcohol Withdrawal,10,9-Feb-12,37
208938,Guaifenesin,Insomnia,3,12-Sep-15,22
40876,Guaifenesin,Endometriosis,1,3-Nov-13,32
67878,Guaifenesin,Emergency Contraception,10,28-Jul-16,8
232122,Guaifenesin,Histoplasmosis,7,8-Jul-14,5
83096,Guaifenesin,Social Anxiety Disorde,10,13-Mar-14,92
144731,Guaifenesin,Birth Control,3,5-Feb-16,8
124645,Guaifenesin,High Blood Pressure,1,24-Sep-16,16
174631,Guaifenesin,Herpes Simplex,10,18-Jun-15,12
183342,Guaifenesin,Depression,5,8-Oct-12,27
197279,Guaifenesin,Post Traumatic Stress Disorde,10,7-Apr-13,38
7634,Guaifenesin,Anxiety,10,3-Jul-15,52
127448,Guaifenesin,Headache,10,11-Apr-17,7
32892,Guaifenesin,Birth Control,1,4-Mar-17,8
23371,Guaifenesin,Opiate Withdrawal,9,25-Dec-10,18
83167,Guaifenesin,Anxiety,9,22-May-12,70
2001,Guaifenesin,Seizures,9,28-Apr-16,14
158672,Guaifenesin,ADHD,10,11-Mar-11,14
69484,Guaifenesin,Chronic Pain,10,11-Sep-15,34
120020,Guaifenesin,High Blood Pressure,5,27-May-10,40
202742,Guaifenesin,Systemic Lupus Erythematosus,10,29-Oct-13,53
64032,Guaifenesin,Depression,3,19-Feb-17,18
161382,Guaifenesin,Birth Control,4,22-Sep-15,1
89460,Guaifenesin,Depression,10,26-Dec-12,124
101908,Guaifenesin,"Onychomycosis, Toenail",9,4-Feb-16,23
21033,Guaifenesin / hydrocodone,Bipolar Disorde,10,19-Nov-17,0
22360,Guaifenesin / phenylephrine,"Hypogonadism, Male",7,2-Oct-09,51
98633,Guaifenesin / phenylephrine,Birth Control,9,12-Apr-14,15
131264,Guaifenesin / pseudoephedrine,Chronic Pain,6,20-Aug-12,40
23729,Guaifenesin / pseudoephedrine,Cough,10,18-Oct-10,11
176843,Guaifenesin / pseudoephedrine,Crohn's Disease,8,20-Feb-17,6
209717,Guaifenesin / pseudoephedrine,Endometriosis,9,26-Aug-15,17
89391,Guaifenesin / pseudoephedrine,Anxiety and Stress,10,9-Sep-14,316
221579,Guaifenesin / pseudoephedrine,Acne,9,11-Jun-16,4
206228,Guaifenesin / pseudoephedrine,Seborrheic Dermatitis,5,5-Apr-10,26
54859,Guaifenesin / pseudoephedrine,Weight Loss,5,27-Jan-17,28
170136,Guaifenesin / pseudoephedrine,Insomnia,9,31-Jan-17,22
9282,Guaifenesin / pseudoephedrine,Psoriasis,10,20-Jun-11,21
29603,Guaifenesin / pseudoephedrine,Migraine Prevention,10,15-Jan-15,81
16795,Guaifenesin / pseudoephedrine,Multiple Sclerosis,1,13-Sep-16,42
83133,Guaifenesin / pseudoephedrine,Anxiety and Stress,10,13-Jul-13,167
146735,Guaifenesin / pseudoephedrine,Depression,10,13-Oct-17,1
138272,Guaifenesin / pseudoephedrine,Osteoarthritis,9,8-Jul-16,27
221159,Guaifenesin / pseudoephedrine,Hyperhidrosis,2,5-Nov-15,3
41212,Guaifenesin / pseudoephedrine,Pain,9,10-Jul-11,23
195340,Guaifenesin / pseudoephedrine,Multiple Sclerosis,5,18-Dec-15,18
21440,Guaifenesin / pseudoephedrine,Insomnia,8,17-Oct-09,49
83212,Guaifenesin / pseudoephedrine,Depression,1,27-Dec-11,12
159928,Guaifenesin / pseudoephedrine,Sinusitis,5,8-Mar-14,19
203935,Guaifenesin / pseudoephedrine,Insomnia,1,26-Jan-16,9
40026,Guaifenesin / pseudoephedrine,Obesity,8,4-Jun-15,16
167957,Guaifenesin / pseudoephedrine,Birth Control,8,5-Mar-13,16
48320,Guaifenesin / pseudoephedrine,Non-Small Cell Lung Cance,9,14-Jun-14,95
213449,Guaifenesin / pseudoephedrine,HIV Infection,10,16-Feb-14,21
191726,Guaifenesin / pseudoephedrine,ADHD,9,24-Jan-12,8
36390,Guaifenesin / pseudoephedrine,Chronic Pain,8,11-Jun-17,12
69374,Guaifenesin / pseudoephedrine,Chronic Pain,2,20-Dec-16,17
183329,Guaifenesin / pseudoephedrine,Depression,7,11-Mar-12,13
191939,Guaifenesin / pseudoephedrine,Birth Control,4,2-May-17,1
97084,Guaifenesin / pseudoephedrine,Insomnia,3,25-Jun-13,38
95451,Guaifenesin / pseudoephedrine,Psoriatic Arthritis,6,7-Jan-16,10
205189,Guaifenesin / pseudoephedrine,Birth Control,10,18-May-17,12
1976,Guaifenesin / pseudoephedrine,Constipation,9,25-May-11,5
25478,Guaifenesin / pseudoephedrine,Androgenetic Alopecia,8,28-Jan-10,65
95543,Guaifenesin / pseudoephedrine,Obesity,9,3-Aug-13,143
172928,Guanfacine,Anxiety,9,13-Aug-13,71
151817,Guanfacine,Smoking Cessation,10,12-Nov-13,45
80357,Guanfacine,Juvenile Rheumatoid Arthritis,1,4-Jan-16,1
140569,Guanfacine,Borderline Personality Disorde,8,2-Dec-16,8
114214,Guanfacine,Seizures,9,17-May-08,86
47233,Guanfacine,Hashimoto's disease,10,13-Dec-11,164
172362,Guanfacine,Anxiety,10,4-Jan-17,33
7882,Guanfacine,Panic Disorde,10,26-Mar-12,37
29330,Guanfacine,Migraine Prevention,9,10-Mar-16,9
165918,Guanfacine,Birth Control,6,4-Mar-17,4
8682,Guanfacine,Insomnia,1,11-Sep-09,18
151282,Guanfacine,Smoking Cessation,8,24-Aug-17,17
197741,Guanfacine,Depression,9,21-Sep-08,53
10113,Guanfacine,Birth Control,9,12-Nov-11,31
42519,Guanfacine,ADHD,4,23-Sep-15,26
121420,Guanfacine,Depression,3,31-Jan-16,21
196781,Guanfacine,Social Anxiety Disorde,3,29-May-17,2
35860,Guanfacine,Opiate Dependence,10,9-Oct-14,75
159403,Guanfacine,Atrophic Urethritis,1,8-Apr-17,28
1180,Guanfacine,Migraine,9,18-Jun-16,0
85648,Guanfacine,Birth Control,10,10-Jun-14,15
47274,Guanfacine,Psoriatic Arthritis,9,25-Feb-14,22
200339,Guanfacine,Smoking Cessation,8,2-Apr-14,11
49185,Guanfacine,Birth Control,2,14-Jun-16,2
209809,Guanfacine,Nausea (phosphorated carbohydrate solution),10,30-Oct-17,0
1050,Guanfacine,Bacterial Vaginitis,5,16-Aug-15,15
8794,Guanfacine,Insomnia,8,5-May-09,15
25394,Guanfacine,Anxiety,10,26-Feb-16,3
227480,Guanfacine,Birth Control,8,6-Mar-13,6
11931,Guanfacine,Weight Loss,8,13-May-15,136
230013,Guanfacine,Vaginal Yeast Infection,10,4-Apr-17,16
45281,Guanfacine,Anxiety and Stress,8,15-Feb-16,99
50341,Guanfacine,Pain,7,22-Dec-13,112
84273,Guanfacine,Birth Control,4,6-Feb-17,3
87734,Guanfacine,Back Pain,2,31-Jul-09,23
163744,Guanfacine,Depression,9,22-Jan-12,5
190827,Guanfacine,Prostate Cance,8,23-Jan-16,42
139155,Guanfacine,Weight Loss,10,11-Apr-09,3
215264,Guanfacine,"Constipation, Chronic",1,24-Mar-12,29
220713,Guanfacine,Polycystic Ovary Syndrome,5,3-Oct-10,6
87767,Guanfacine,Headache,10,8-Mar-08,44
14338,Guanfacine,"Hypogonadism, Male",1,11-Dec-16,5
98503,Guanfacine,Birth Control,3,28-Jul-14,17
176565,Guanfacine,Insomnia,1,19-Jan-12,49
226262,Guanfacine,Birth Control,8,12-Sep-15,3
51507,Guanfacine,Bronchitis,9,27-Jan-09,65
106963,Guarana,Birth Control,8,8-Aug-13,4
96778,Gynazole-1,Pain,9,10-Jul-08,262
191514,H.P. Acthar Gel,ADHD,7,4-Jan-15,39
59386,Habitrol,Allergic Rhinitis,3,9-Jun-11,16
173241,Habitrol,Bipolar Disorde,9,11-Sep-09,19
212305,Halaven,Bipolar Disorde,10,24-Jun-11,47
3104,Halcion,Prevention of Bladder infection,10,20-Jul-17,3
181714,Halcion,Depression,10,6-Apr-11,30
44294,Halcion,Endometriosis,9,29-Jan-11,26
61982,Halcion,Anxiety and Stress,3,13-Mar-15,16
102711,Halcion,Major Depressive Disorde,8,12-Aug-14,35
71286,Halcion,Birth Control,5,6-Jun-16,0
123998,Haldol,Birth Control,5,27-Jul-16,0
169720,Haldol,Migraine Prevention,3,12-Nov-11,8
160561,Haldol,Anxiety,9,12-Apr-15,43
226680,Haldol,Birth Control,9,13-May-15,4
208981,Haldol,Insomnia,9,25-Jul-15,61
165909,Haldol,Birth Control,5,7-Mar-17,5
142990,Haldol,Birth Control,4,19-Jul-17,7
151856,Halfan,Smoking Cessation,5,11-Feb-13,35
23129,HalfLytely and Bisacodyl,Opiate Withdrawal,10,14-Aug-16,25
69517,HalfLytely and Bisacodyl,Pain,10,12-Mar-14,142
212008,HalfLytely and Bisacodyl,Seizure Prevention,10,5-Aug-15,6
