State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
ME,2016,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),126,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,127
ME,2016,October,12 month-ending,Number of Deaths,"13,923",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,October,12 month-ending,Psychostimulants with abuse potential (T43.6),32,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,33
ME,2016,October,12 month-ending,Methadone (T40.3),32,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,33
ME,2016,October,12 month-ending,Heroin (T40.1),51,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,52
ME,2016,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",266,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,267
ME,2016,October,12 month-ending,Number of Drug Overdose Deaths,337,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,338
ME,2016,October,12 month-ending,Cocaine (T40.5),53,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,56
ME,2016,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",146,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,147
ME,2016,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",175,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,176
ME,2016,October,12 month-ending,Percent with drugs specified,99.10979228,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",284,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,285
ME,2016,September,12 month-ending,Number of Deaths,"13,937",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),124,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,125
ME,2016,September,12 month-ending,Number of Drug Overdose Deaths,342,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,343
ME,2016,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",270,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,271
ME,2016,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",181,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,182
ME,2016,September,12 month-ending,Cocaine (T40.5),53,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,56
ME,2016,September,12 month-ending,Percent with drugs specified,99.12280702,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2016,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",145,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,146
ME,2016,September,12 month-ending,Psychostimulants with abuse potential (T43.6),31,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,32
ME,2016,September,12 month-ending,Methadone (T40.3),33,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,34
ME,2016,September,12 month-ending,Heroin (T40.1),56,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,57
ME,2016,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",290,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,291
ME,2017,April,12 month-ending,Psychostimulants with abuse potential (T43.6),35,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,36
ME,2017,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),115,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,116
ME,2017,April,12 month-ending,Number of Drug Overdose Deaths,375,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,376
ME,2017,April,12 month-ending,Cocaine (T40.5),67,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,71
ME,2017,April,12 month-ending,Heroin (T40.1),65,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,66
ME,2017,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",324,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,325
ME,2017,April,12 month-ending,Number of Deaths,"14,445",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2017,April,12 month-ending,Methadone (T40.3),37,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,38
ME,2017,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",137,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,138
ME,2017,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",304,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,305
ME,2017,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",232,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,233
ME,2017,April,12 month-ending,Percent with drugs specified,98.4,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2017,August,12 month-ending,Number of Drug Overdose Deaths,362,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,363
ME,2017,August,12 month-ending,Psychostimulants with abuse potential (T43.6),30,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,31
ME,2017,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),90,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,91
ME,2017,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",295,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,296
ME,2017,August,12 month-ending,Number of Deaths,"14,391",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2017,August,12 month-ending,Heroin (T40.1),66,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,67
ME,2017,August,12 month-ending,Percent with drugs specified,98.06629834,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2017,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",238,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,239
ME,2017,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",314,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,315
ME,2017,August,12 month-ending,Cocaine (T40.5),78,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,83
ME,2017,August,12 month-ending,Methadone (T40.3),33,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,34
ME,2017,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",111,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,112
ME,2017,December,12 month-ending,Number of Deaths,"14,513",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2017,December,12 month-ending,Methadone (T40.3),32,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,33
ME,2017,December,12 month-ending,Cocaine (T40.5),89,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,94
ME,2017,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),78,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,79
ME,2017,December,12 month-ending,Heroin (T40.1),75,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,76
ME,2017,December,12 month-ending,Psychostimulants with abuse potential (T43.6),40,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,41
ME,2017,December,12 month-ending,Number of Drug Overdose Deaths,409,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,410
ME,2017,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",328,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,329
ME,2017,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",348,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,349
ME,2017,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",104,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,105
ME,2017,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",262,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,264
ME,2017,December,12 month-ending,Percent with drugs specified,98.77750611,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2017,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),128,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,129
ME,2017,February,12 month-ending,Number of Drug Overdose Deaths,366,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,367
ME,2017,February,12 month-ending,Heroin (T40.1),62,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,63
ME,2017,February,12 month-ending,Number of Deaths,"14,224",100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2017,February,12 month-ending,Cocaine (T40.5),63,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,67
ME,2017,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",294,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,295
ME,2017,February,12 month-ending,Percent with drugs specified,98.63387978,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,
ME,2017,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",152,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,153
ME,2017,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",211,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,212
ME,2017,February,12 month-ending,Psychostimulants with abuse potential (T43.6),28,100,0,Maine,Numbers may differ from published reports using final data. See Technical Notes.,**,29
